month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
6,2023,Riverside,30,30,22,0,177.43,343.34,2008.023952,826.0538922,418.1976048,213.6107784,33.59281437,4.218665,0.19557669,0.820476519,2.420248307,1,180722.1557,762406.2329,55468.94132,0.072755099,1087.695808,0.006018608,0.899250226,0,0,0,0,0,0,0,0,0,0,0
6,2023,Roselawn,30,30,22,0,177.43,343.34,7692,3558,1970,1287,248,4.218665,0.24480045,0.701308985,2.11616494,1,692280,2920497.406,299049.14,0.102396646,6754,0.009756168,0.8134618,8224.5375,0.011880363,85.83333333,1.24E-04,0,0,0,0,0,0,0.012004349
6,2023,Sayler Park,30,30,22,0,177.43,343.34,2902,1186,710,402,133,4.218665,0.15851602,0.856975786,2.442799067,1,261180,1101830.925,64547.92,0.058582418,2354,0.009012941,0.924571146,403.8916667,0.001546411,68.33333333,2.62E-04,0,0,0,0,0,0,0.001808044
6,2023,Sedamsville,30,30,22,0,177.43,343.34,556.9760479,196.9461078,158.8023952,65.38922156,21.40718563,4.218665,0.322134387,0.743531515,2.69,1,50127.84431,211472.5823,21782.55868,0.103004174,381.9041916,0.007618604,0.854154293,0,0,0,0,0,0,0,0,0,0,0
6,2023,South Cumminsville,30,30,22,0,177.43,343.34,766.65452,291.5655221,335.226349,216.8241065,24.42046251,4.218665,0.602368866,0.470555943,2.62,1,68998.9068,291083.2731,60300.80179,0.207159969,1061.476104,0.015383955,0.693099867,4240.766667,0.06146136,0,0,0,0,0,0,0,0,0.06146136
6,2023,South Fairmount,30,30,22,0,177.43,343.34,1926,888,474,242,77,4.218665,0.30518018,0.704808406,1.98,1,173340,731263.3911,93045.14,0.127238887,1403.6,0.008097381,0.840144674,1506.85,0.008693031,0,0,0,0,0,0,0,0,0.008693031
6,2023,Spring Grove Village,30,30,22,0,177.43,343.34,2220,922,515,362,65,4.218665,0.245119306,0.776316629,2.4,1,199800,842889.267,77594.84,0.092058166,1878.8,0.009403403,0.877778199,0,0,0,0,0,0,0,0,0,0,0
6,2023,Villages at Roll Hill,30,30,22,0,177.43,343.34,2503,864,1444,819,77,4.218665,0.706018519,0.361742686,2.9,1,225270,950338.6645,209437.4,0.220381857,3942.4,0.017500777,0.59962532,0,0,255,0.001131975,0,0,34118.60864,0.151456513,0,0,0.152588488
6,2023,Walnut Hills,30,30,22,0,177.43,343.34,6431,3677,860,364,186,4.218665,0.342398695,0.777547514,1.751691269,0.69,578790,2441721.115,432265.06,0.177032937,1669.8,0.002884984,0.957465435,10053.13333,0.017369224,14387,0.024857029,0,0,0,0,184,3.18E-04,0.042862063
6,2023,West End,30,30,22,0,177.43,343.34,7764.737972,3603.064397,2293.027387,1263.564767,234,4.218665,0.464949237,0.683113438,2.177132188,1,698826.4175,2948114.548,575177.603,0.195100154,6589.284974,0.009429073,0.887642665,77553.86667,0.110977297,6357.166668,0.009096918,0,0,0,0,0,0,0.120074215
6,2023,West Price Hill,30,30,22,0,177.43,343.34,18961.63553,7517.694487,5411.251034,3232.174391,1144.64663,4.218665,0.196647414,0.805573381,2.514935943,1,1706547.198,7199350.934,507571.5997,0.070502411,19258.01249,0.011284782,0.887360573,821.225,4.81E-04,0,0,0,0,0,0,260,1.52E-04,7.86E-04
6,2023,Westwood,30,30,22,0,177.43,343.34,32780.69256,14571.34892,8579.409571,3879.037748,1322.756353,4.218665,0.218389223,0.812681235,2.263472583,1,2950262.331,12446168.43,1092585.329,0.087784874,22887.89404,0.007757918,0.908224028,8783.058333,0.002977043,165,5.59E-05,0,0,0,0,0,0,0.00303297
6,2023,Winton Hills,30,30,22,0,177.43,343.34,6741,2746,3304,1617,595,4.218665,0.494901675,0.53289579,2.45,1,606690,2559421.869,466599.06,0.182306429,9732.8,0.01604246,0.731244679,23129.45833,0.038124014,0,0,0,0,0,0,0,0,0.038124014
7,2019,Avondale,31,31,23,0,123.6,247.8,12570,5516,3724,1951,395,3.17,0.385605511,0.661131539,2.148326173,1,1169010,3705761.7,527070.6,0.142230031,10791.6,0.009231401,0.812592971,0,0,0,0,0,0,0,0,0,0,0
7,2019,Bond Hill,31,31,23,0,123.6,247.8,7174,3182,1642,974,210,3.17,0.166561911,0.861170719,2.209983273,1,667182,2114966.94,131334,0.062097425,5446.4,0.00816329,0.931431433,0,0,0,0,0,0,0,0,0,0,0
7,2019,California,31,31,23,0,123.6,247.8,976,373,197,71,77,3.17,0,0.995655354,2.62,0.13,90768,287734.56,0,0,88.504,9.75E-04,0.996630412,0,0,0,0,0,0,0,0,0,0,0
7,2019,Camp Washington,31,31,23,0,123.6,247.8,1396,446,230,90,47,3.17,0.311659193,0.850194744,2.36,1,129828,411554.76,34444.2,0.083692872,630.2,0.004854115,0.938741731,0,0,0,0,0,0,0,0,0,0,0
7,2019,Carthage,31,31,23,0,123.6,247.8,2940,1039,1017,569,245,3.17,0.26852743,0.798250225,2.82,1,273420,866741.4,69136.2,0.07976566,3744.4,0.013694682,0.891710567,0,0,0,0,0,0,0,0,0,0,0
7,2019,Clifton,31,31,23,0,123.6,247.8,8552,4156,1437,824,202,3.17,0.063282002,0.867285366,2.05898971,0.4,795336,2521215.12,65171.4,0.025849202,1887.84,0.002373638,0.895508207,0,0,0,0,0,0,0,0,0,0,0
7,2019,College Hill,31,31,23,0,123.6,247.8,16403,7201,3858,2424,568,3.17,0.147896126,0.848234995,2.259642139,1,1525479,4835768.43,263907,0.054573953,13763.2,0.009022215,0.911831163,0,0,0,0,0,0,0,0,0,0,0
7,2019,Columbia Tusculum,31,31,23,0,123.6,247.8,1573,741.3396774,288.7216129,145.6293548,42.11580645,3.17,0,0.985060788,2.12,0.13,146289,463736.13,0,0,112.2716065,7.67E-04,0.985828253,0,0,0,0,0,0,0,0,0,0,0
7,2019,Corryville,31,31,23,0,123.6,247.8,3984,1863,206,56,28,3.17,0.088030059,0.707081154,2.07188253,1,370512,1174523.04,40639.2,0.034600598,386.4,0.001042881,0.742724634,0,0,0,0,0,0,0,0,0,0,0
7,2019,CUF,31,31,23,0,123.6,247.8,16974,5547,607,271,122,3.17,0.07066883,0.757190222,2.238798162,1,1578582,5004104.94,97137.6,0.019411583,1807.8,0.001145205,0.777747011,0,0,0,0,0,0,0,0,0,0,0
7,2019,Downtown,31,31,23,0,123.6,247.8,3857,2785.980015,161.0910437,42.35603257,9.401184308,3.17,0.105997329,0.894340912,1.355066114,1,358701,1137082.17,73176.93575,0.064355011,238.0831976,6.64E-04,0.959359661,0,0,0,0,0,0,0,0,0,0,0
7,2019,East End,31,31,23,0,123.6,247.8,1601,747,314,157,70,3.17,0.096385542,0.906127111,2.13,1,148893,471990.81,17841.6,0.037800736,1044.2,0.00701309,0.950940937,0,0,0,0,0,0,0,0,0,0,0
7,2019,East Price Hill,31,31,23,0,123.6,247.8,13848,5640,3857,2225,513,3.17,0.322695035,0.787443661,2.411106297,1,1287864,4082528.88,450996,0.110469764,12594.8,0.009779604,0.907693029,0,0,0,0,0,0,0,0,0,0,0
7,2019,East Walnut Hills,31,31,23,0,123.6,247.8,3905,2374.665167,354.968509,161.9228792,64.96015424,3.17,0.054825481,0.939804694,1.627011524,1,363165,1151233.05,32261.6171,0.028023533,1043.661954,0.002873796,0.970702023,0,0,0,0,0,0,0,0,0,0,0
7,2019,East Westwood,31,31,23,0,123.6,247.8,2503,1090.543121,808.9919768,456.4381182,169.6380157,3.17,0.33312742,0.744960522,2.271434279,1,232779,737909.43,90023.21642,0.12199765,2879.950216,0.012372036,0.879330209,0,0,0,0,0,0,0,0,0,0,0
7,2019,English Woods,31,31,23,0,123.6,247.8,474,204.5326969,158.8295943,87.10739857,25.11408115,3.17,0.369469027,0.633179512,2.26,1,44082,139739.94,18725.87341,0.134005163,516.2188067,0.011710422,0.778895097,0,0,0,0,0,0,0,0,0,0,0
7,2019,Evanston,31,31,23,0,123.6,247.8,8382,3597.707265,1822.861401,1000.732867,406.494777,3.17,0.188057913,0.833913829,2.158989501,0.36,779526,2471097.42,167655.8598,0.067846722,2330.368978,0.002989469,0.904750021,0,0,0,0,0,0,0,0,0,0,0
7,2019,Hartwell,31,31,23,0,123.6,247.8,5397,2651,829,241,190,3.17,0.105620521,0.916339072,1.98,1,501921,1591089.57,69384,0.043607853,1982.6,0.003950024,0.963896949,0,0,0,0,0,0,0,0,0,0,0
7,2019,Hyde Park,31,31,23,0,123.6,247.8,13291,6703,2567,1591,218,3.17,0.016261376,0.954528694,1.971784666,0.65,1236063,3918319.71,27010.2,0.006893312,5408.91,0.004375918,0.965797924,0,0,0,0,0,0,0,0,0,0,0
7,2019,Kennedy Heights,31,31,23,0,123.6,247.8,5057,2619,865,427,34,3.17,0.107674685,0.909102727,1.92,1,470301,1490854.17,69879.6,0.04687219,2120.6,0.004509027,0.960483944,0,0,0,0,0,0,0,0,0,0,0
7,2019,Linwood,31,31,23,0,123.6,247.8,687,268,202,127,39,3.17,0.28358209,0.750871946,2.56,1,63891,202534.47,18832.8,0.092985653,763.6,0.011951605,0.855809204,0,0,0,0,0,0,0,0,0,0,0
7,2019,Lower Price Hill,31,31,23,0,123.6,247.8,761,249.3715139,284.9960159,83.37649402,51.54183267,3.17,0.531914894,0.52970774,2.29,1,70773,224350.41,32869.28785,0.146508704,620.6243028,0.008769224,0.684985669,0,0,0,0,0,0,0,0,0,0,0
7,2019,Madisonville,31,31,23,0,123.6,247.8,10838,5173,2288,1160,273,3.17,0.108061086,0.874742712,2.131092452,1,1007934,3195150.78,138520.2,0.043353259,6591.8,0.006539912,0.924635883,0,0,0,0,0,0,0,0,0,0,0
7,2019,Millvale,31,31,23,0,123.6,247.8,2150,863.3146461,890.4344779,502.4702172,66.29292221,3.17,0.530541012,0.571131307,2.48,1,199950,633841.5,113498.3041,0.179064173,2616.310441,0.013084823,0.763280303,0,0,0,0,0,0,0,0,0,0,0
7,2019,Mt. Adams,31,31,23,0,123.6,247.8,1629,1030,92,46,26,3.17,0,0.971985466,1.58,0.13,151497,480245.49,0,0,43.056,2.84E-04,0.97226967,0,0,0,0,0,0,0,0,0,0,0
7,2019,Mt. Airy,31,31,23,0,123.6,247.8,8950,3913.515048,2508.398814,1501.777465,430.7405486,3.17,0.277678133,0.769444247,2.274527374,1,832350,2638549.5,269283.6538,0.102057458,8889.582861,0.010680102,0.882181807,0,0,0,0,0,0,0,0,0,0,0
7,2019,Mt. Auburn,31,31,23,0,123.6,247.8,4641,2132,961,570,133,3.17,0.166041276,0.844227446,2.01,1,431613,1368213.21,87721.2,0.064113692,3233.8,0.00749236,0.915833498,0,0,0,0,0,0,0,0,0,0,0
7,2019,Mt. Lookout,31,31,23,0,123.6,247.8,4996,2118.660323,1233.278387,701.3706452,159.8841935,3.17,0,0.972236101,2.369967974,0.13,464628,1472870.76,0,0,515.0303935,0.001108479,0.97334458,0,0,0,0,0,0,0,0,0,0,0
7,2019,Mt. Washington,31,31,23,0,123.6,247.8,12297,5492.241856,3154.57833,1700.554633,391.2559107,3.17,0.160947887,0.892556094,2.225589981,0.45,1143621,3625278.57,219046.4585,0.060421966,4330.047825,0.003786261,0.956764321,0,0,0,0,0,0,0,0,0,0,0
7,2019,North Avondale - Paddock Hills,31,31,23,0,123.6,247.8,4236,1513.627567,606.17009,288.3442539,103.5450687,3.17,0.20760095,0.852837131,2,1,393948,1248815.16,77866.32314,0.06235216,1802.690884,0.004575962,0.919765252,0,0,0,0,0,0,0,0,0,0,0
7,2019,North Fairmount,31,31,23,0,123.6,247.8,1621,699.4673031,543.1704057,297.8926014,85.88591885,3.17,0.369469027,0.633179512,2.26,1,150753,477887.01,64039.32659,0.134005163,1765.381193,0.011710422,0.778895097,0,0,0,0,0,0,0,0,0,0,0
7,2019,Northside,31,31,23,0,123.6,247.8,7865,3918,1410,678,239,3.17,0.164369576,0.88677349,2.006624285,1,731445,2318680.65,159583.2,0.068825002,4218.2,0.005766941,0.961365433,0,0,0,0,0,0,0,0,0,0,0
7,2019,Oakley,31,31,23,0,123.6,247.8,12034,6473,1256,478,247,3.17,0.052216901,0.941124033,1.834845438,1,1119162,3547743.54,83756.4,0.023608358,3335,0.002979908,0.967712299,0,0,0,0,0,0,0,0,0,0,0
7,2019,Over-the-Rhine,31,31,23,0,123.6,247.8,5200,2498,1076,598,132,3.17,0.325060048,0.812888983,1.860265385,0.65,483600,1533012,201213.6,0.131253767,2182.7,0.004513441,0.948656191,0,0,0,0,0,0,0,0,0,0,0
7,2019,Pendleton,31,31,23,0,123.6,247.8,1083,571,238,111,49,3.17,0.218914186,0.824800105,1.9,1,100719,319279.23,30975,0.097015393,736,0.007307459,0.929122958,0,0,0,0,0,0,0,0,0,0,0
7,2019,Pleasant Ridge,31,31,23,0,123.6,247.8,7182,3534.503299,1409.428841,690.7728558,255.6503299,3.17,0.085550603,0.945230719,2.006922863,1,667926,2117325.42,74929.48841,0.035388745,4353.546654,0.006518007,0.987137471,0,0,0,0,0,0,0,0,0,0,0
7,2019,Queensgate,31,31,23,0,123.6,247.8,243,79.62848606,91.00398406,26.62350598,16.45816733,3.17,0.531914894,0.52970774,2.29,1,22599,71638.83,10495.71215,0.146508704,198.1756972,0.008769224,0.684985669,0,0,0,0,0,0,0,0,0,0,0
7,2019,Riverside,31,31,23,0,123.6,247.8,1772,929.6467066,299.6766467,135.7784431,49.7005988,3.17,0.179142163,0.85078079,1.920112867,1,164796,522403.32,41268.34491,0.078997095,853.2035928,0.005177332,0.934955217,0,0,0,0,0,0,0,0,0,0,0
7,2019,Roselawn,31,31,23,0,123.6,247.8,7627,3442,2060,1154,384,3.17,0.29110982,0.733542471,2.123861282,1,709311,2248515.87,248295.6,0.110426439,7074.8,0.009974186,0.853943096,0,0,0,0,0,0,0,0,0,0,0
7,2019,Sayler Park,31,31,23,0,123.6,247.8,3001,1169,690,395,136,3.17,0.127459367,0.870307156,2.56,1,279093,884724.81,36922.2,0.041732977,2442.6,0.008751921,0.920792055,0,0,0,0,0,0,0,0,0,0,0
7,2019,Sedamsville,31,31,23,0,123.6,247.8,520,218.3532934,118.3233533,64.22155689,25.2994012,3.17,0.386809269,0.783156815,2.26,1,48360,153301.2,20929.45509,0.136525057,411.7964072,0.008515228,0.9281971,0,0,0,0,0,0,0,0,0,0,0
7,2019,South Cumminsville,31,31,23,0,123.6,247.8,704,282.6853539,291.5655221,164.5297828,21.70707779,3.17,0.530541012,0.571131307,2.48,1,65472,207546.24,37164.09587,0.179064173,856.6895585,0.013084823,0.763280303,0,0,0,0,0,0,0,0,0,0,0
7,2019,South Fairmount,31,31,23,0,123.6,247.8,1981,855,453,211,131,3.17,0.392982456,0.704799795,2.09,1,184233,584018.61,83260.8,0.14256532,1573.2,0.008539187,0.855904301,0,0,0,0,0,0,0,0,0,0,0
7,2019,Spring Grove Village,31,31,23,0,123.6,247.8,2171,862,599,373,70,3.17,0.212296984,0.889740215,2.51,1,201903,640032.51,45347.4,0.070851713,2037.8,0.010092965,0.970684894,0,0,0,0,0,0,0,0,0,0,0
7,2019,Villages at Roll Hill,31,31,23,0,123.6,247.8,2348,847,1244,487,48,3.17,0.710743802,0.410982508,2.77,1,218364,692213.88,149175.6,0.215505069,2461,0.011270173,0.63775775,0,0,0,0,0,0,0,0,0,0,0
7,2019,Walnut Hills,31,31,23,0,123.6,247.8,6368,3492,1070,513,163,3.17,0.452176403,0.7327332,1.799605842,0.69,592224,1877350.08,391276.2,0.208419412,2145.624,0.003622994,0.944775606,0,0,0,0,0,0,0,0,0,0,0
7,2019,West End,31,31,23,0,123.6,247.8,6695,3532.019985,1595.908956,1087.643967,210.5988157,3.17,0.363444591,0.744639173,1.909876027,1,622635,1973752.95,318099.2642,0.161164681,5971.916802,0.009591361,0.915395214,0,0,0,0,0,0,0,0,0,0,0
7,2019,West Price Hill,31,31,23,0,123.6,247.8,18343,7664.524854,5121.964782,2655.326325,847.0986757,3.17,0.237111692,0.852876947,2.387708663,1,1705899,5407699.83,450338.9475,0.083277357,16111.155,0.009444378,0.945598682,0,0,0,0,0,0,0,0,0,0,0
7,2019,Westwood,31,31,23,0,123.6,247.8,32316,14259.45688,8629.008023,4229.561882,1379.361984,3.17,0.223270087,0.84579064,2.254729236,1,3005388,9527079.96,788923.3836,0.082808519,25801.04978,0.008584931,0.93718409,0,0,0,0,0,0,0,0,0,0,0
7,2019,Winton Hills,31,31,23,0,123.6,247.8,6008,2268,3018,1748,402,3.17,0.547619048,0.548176713,2.65,1,558744,1771218.48,307767.6,0.173760382,9890,0.017700414,0.739637509,0,0,0,0,0,0,0,0,0,0,0
7,2020,Avondale,31,31,23,0,225.14,444.18,12719,5968,3390,1896,515,3.33,0.358746649,0.698973421,1.999154336,1,1182867,3938947.11,950989.38,0.241432381,11090.6,0.009376033,0.949781835,59211.89367,0.050057947,0,0,3160,0.002671475,0,0,0,0,0.050057947
7,2020,Bond Hill,31,31,23,0,225.14,444.18,7276,3243,1799,1169,149,3.33,0.134443417,0.864866589,2.200033454,1,676668,2253304.44,193662.48,0.08594599,6062.8,0.008959785,0.959772364,83467.43333,0.123350644,0,0,5920,0.008748751,0,0,0,0,0.123350644
7,2020,California,31,31,23,0,225.14,444.18,930.8790896,329.3826458,241.5704125,113.1493599,52.40967283,3.33,0,0.971241403,2.8,0.13,86571.75533,288283.9453,0,0,99.00430156,0.00114361,0.972385013,0,0,0,0,0,0,0,0,0,0,0
7,2020,Camp Washington,31,31,23,0,225.14,444.18,1128,412,112,33,24,3.33,0.191747573,0.893005193,1.9,1,104904,349330.32,35090.22,0.10044997,262.2,0.002499428,0.99595459,3806.683333,0.036287304,0,0,1306,0.012449478,0,0,0,0,0.036287304
7,2020,Carthage,31,31,23,0,225.14,444.18,3021,1040,911,537,286,3.33,0.225961538,0.806840928,2.9,1,280953,935573.49,104382.3,0.111570391,3785.8,0.013474852,0.931886171,14576.18333,0.051881216,0,0,0,0,0,0,0,0,0.051881216
7,2020,Clifton,31,31,23,0,225.14,444.18,8476,4118,1379,751,212,3.33,0.050995629,0.875841693,2.075568288,0.4,788268,2624932.44,93277.8,0.035535315,1771.92,0.002247865,0.913624873,5155.979333,0.006540896,0,0,0,0,0,0,0,0,0.006540896
7,2020,College Hill,31,31,23,0,225.14,444.18,16199,7263,3660,2115,618,3.33,0.144292992,0.842489456,2.210749863,1,1506507,5016668.31,465500.64,0.092790795,12571.8,0.008344999,0.94362525,29008.992,0.019255796,0,0,3549,0.002355781,0,0,0,0,0.019255796
7,2020,Columbia Tusculum,31,31,23,0,225.14,444.18,1533.955374,712.7721151,250.8824927,120.0414576,40.70609982,3.33,0.027389277,0.962334613,2.15,0.13,142657.8497,475050.6397,8671.421067,0.018253677,96.12703935,6.74E-04,0.98126212,0,0,0,0,0,0,0,0,0,0,0
7,2020,Corryville,31,31,23,0,225.14,444.18,4310,1868,192,75,9,3.33,0.051391863,0.705229009,2.254939759,1,400830,1334763.9,42641.28,0.031946684,386.4,9.64E-04,0.738139692,4273.023333,0.010660438,0,0,0,0,0,0,0,0,0.010660438
7,2020,CUF,31,31,23,0,225.14,444.18,16792,5439,516,180,190,3.33,0.05846663,0.775875336,2.201993048,1,1561656,5200314.48,141249.24,0.027161673,1702,0.001089869,0.804126878,22292.4935,0.014274907,0,0,0,0,0,0,0,0,0.014274907
7,2020,Downtown,31,31,23,0,225.14,444.18,3914.909697,2723.126573,201.8201332,37.58771281,0,3.33,0.115489662,0.908709516,1.400396681,1,364086.6018,1212408.384,139691.4866,0.115218179,172.9034789,4.75E-04,1.024402592,0,0,0,0,1049,0.002881183,0,0,0,0,0
7,2020,East End,31,31,23,0,225.14,444.18,1462,703,201,94,47,3.33,0.086770982,0.935705267,2.06,1,135966,452766.78,27094.98,0.059843127,648.6,0.00477031,1.000318705,0,0,0,0,0,0,0,0,0,0,0
7,2020,East Price Hill,31,31,23,0,225.14,444.18,14788,6063,4110,2240,563,3.33,0.309252845,0.802082883,2.421629116,1,1375284,4579695.72,832837.5,0.181854331,12893.8,0.009375373,0.993312586,55556.74417,0.040396561,0,0,0,0,0,0,0,0,0.040396561
7,2020,East Walnut Hills,31,31,23,0,225.14,444.18,3730.882391,2345.219794,238.0109254,95.55205656,27.90938303,3.33,0.042030472,0.949114357,1.57315749,1,346972.0623,1155416.968,43783.1309,0.037893793,567.9226221,0.001636796,0.988644946,6868.516667,0.01979559,0,0,0,0,0,0,0,0,0.01979559
7,2020,East Westwood,31,31,23,0,225.14,444.18,2594.407483,1110.703775,825.609913,480.56864,143.2812563,3.33,0.331502393,0.719523199,2.316640032,1,241279.8959,803462.0533,163547.5019,0.203553486,2869.709523,0.011893695,0.934970381,0,0,0,0,0,0,0,0,0,0,0
7,2020,English Woods,31,31,23,0,225.14,444.18,452.0534606,217.202864,136.4305489,76.47350835,21.49403341,3.33,0.252083333,0.721772965,2.03,1,42040.97184,139996.4362,24320.28613,0.173720752,450.6506921,0.010719321,0.906213038,0,0,0,0,0,0,0,0,0,0,0
7,2020,Evanston,31,31,23,0,225.14,444.18,8305.282307,3343.437259,1505.62945,782.1793541,288.1667115,3.33,0.14225908,0.880456912,2.1611644,0.36,772391.2545,2572062.878,211267.2475,0.082139223,1772.493085,0.002294812,0.964890948,29995.33333,0.038834377,0,0,0,0,0,0,0,0,0.038834377
7,2020,Hartwell,31,31,23,0,225.14,444.18,5213,2384,1046,412,203,3.33,0.117449664,0.913793044,2.12,1,484809,1614413.97,124370.4,0.07703749,2829,0.005835288,0.996665821,8110.5,0.016729269,0,0,0,0,0,0,0,0,0.016729269
7,2020,Hyde Park,31,31,23,0,225.14,444.18,13423,6632,2497,1401,325,3.33,0.012665862,0.953415044,2.009787826,0.65,1248339,4156968.87,37311.12,0.008975559,5160.74,0.004134085,0.966524688,0,0,0,0,0,0,0,0,0,0,0
7,2020,Kennedy Heights,31,31,23,0,225.14,444.18,5020,2564,821,456,28,3.33,0.097113885,0.910703138,1.95,1,466860,1554643.8,110600.82,0.071142226,2226.4,0.004768881,0.986614245,15505,0.033211241,0,0,3160,0.006768624,0,0,0,0,0.033211241
7,2020,Linwood,31,31,23,0,225.14,444.18,669.9474518,311.2997095,109.5716926,52.42751518,17.77818854,3.33,0.027389277,0.962334613,2.15,1,62305.11302,207476.0264,3787.200428,0.018253677,322.9462371,0.005183302,0.985771593,0,0,0,0,0,0,0,0,0,0,0
7,2020,Lower Price Hill,31,31,23,0,225.14,444.18,858.0199203,279.690239,281.9641434,89.44023904,42.44621514,3.33,0.482384824,0.59529547,2.3,1,79795.85259,265720.1891,59928.02235,0.225530557,606.6776892,0.007602872,0.8284289,2271.968333,0.028472261,0,0,0,0,0,0,0,0,0.028472261
7,2020,Madisonville,31,31,23,0,225.14,444.18,10708.11111,5353.468575,1880.752525,960.5347924,350.6116723,3.33,0.083063405,0.887632225,2.036783539,1,995854.3333,3316194.93,197516.7759,0.059561268,6031.273737,0.006056381,0.953249875,73976.8975,0.074284858,0,0,0,0,0,0,0,0,0.074284858
7,2020,Millvale,31,31,23,0,225.14,444.18,2172.59986,849.0014015,897.9677645,539.3833217,57.25297828,3.33,0.573203194,0.545278332,2.55,1,202051.787,672832.4506,216160.3371,0.321269191,2744.52698,0.013583285,0.880130808,16959.91667,0.083938464,0,0,2000,0.009898452,0,0,0,0,0.083938464
7,2020,Mt. Adams,31,31,23,0,225.14,444.18,1617,975,115,69,28,3.33,0,0.968495181,1.66,0.13,150381,500768.73,0,0,58.006,3.86E-04,0.968880908,0,0,0,0,0,0,0,0,0,0,0
7,2020,Mt. Airy,31,31,23,0,225.14,444.18,8806.992291,3766.476649,2421.760119,1321.154633,452.6658265,3.33,0.231938543,0.771281074,2.33455419,1,819050.283,2727437.442,388031.6968,0.142269696,8159.574114,0.009962238,0.923513008,3269.083333,0.00399131,0,0,8239,0.010059211,0,0,0,0,0.00399131
7,2020,Mt. Auburn,31,31,23,0,225.14,444.18,4632,2374,708,325,162,3.33,0.136478517,0.876137822,1.804115492,1,430776,1434484.08,143914.32,0.100324794,2240.2,0.005200383,0.981662999,6683.183333,0.015514289,0,0,0,0,0,0,0,0,0.015514289
7,2020,Mt. Lookout,31,31,23,0,225.14,444.18,4936.097175,2131.928175,1133.545815,635.5310272,151.5157116,3.33,0.00888933,0.969493974,2.316645316,0.13,459057.0372,1528659.934,8417.838505,0.005506678,470.6539498,0.001025262,0.976025914,0,0,0,0,0,0,0,0,0,0,0
7,2020,Mt. Washington,31,31,23,0,225.14,444.18,12196.83526,5429.929707,3033.712291,1576.369099,438.2196687,3.33,0.151879582,0.908039547,2.222381882,0.45,1134305.679,3777237.912,366313.2263,0.096979125,4170.198749,0.003676433,1.008695105,21733.33333,0.019160032,0,0,2490,0.002195175,0,0,0,0,0.019160032
7,2020,North Avondale - Paddock Hills,31,31,23,0,225.14,444.18,4209.835302,1701.342946,614.3596247,356.2685893,47.92390549,3.33,0.193256155,0.872082623,2.078163362,1,391514.6831,1303743.895,146044.1616,0.112019057,1859.285476,0.004748955,0.988850634,2708.666667,0.006918429,0,0,0,0,0,0,0,0,0.006918429
7,2020,North Fairmount,31,31,23,0,225.14,444.18,1545.946539,742.797136,466.5694511,261.5264916,73.50596659,3.33,0.252083333,0.721772965,2.03,1,143773.0282,478764.1838,83171.27387,0.173720752,1541.149308,0.010719321,0.906213038,941.65,0.006549559,0,0,0,0,0,0,0,0,0.006549559
7,2020,Northside,31,31,23,0,225.14,444.18,7789,3910,1374,665,222,3.33,0.135805627,0.900782894,1.987628735,1,724377,2412175.41,235859.58,0.097778785,4080.2,0.005632702,1.004194381,38680.71667,0.053398599,0,0,0,0,0,0,0,0,0.053398599
7,2020,Oakley,31,31,23,0,225.14,444.18,11666.88889,6491.531425,1354.247475,449.4652076,337.3883277,3.33,0.035326436,0.95188309,1.773530829,1,1085020.667,3613118.82,101860.5441,0.028191861,3619.526263,0.003335905,0.983410857,1419,0.001307809,0,0,0,0,0,0,0,0,0.001307809
7,2020,Over-the-Rhine,31,31,23,0,225.14,444.18,5407,2800,872,458,96,3.33,0.251071429,0.865757332,1.735303846,0.65,502851,1674493.83,312258.54,0.186479361,1656.46,0.003294137,1.055530831,238855.0403,0.475001621,0,0,0,0,0,0,0,0,0.475001621
7,2020,Pendleton,31,31,23,0,225.14,444.18,980,476,218,92,44,3.33,0.149159664,0.880294889,2.06,1,91140,303496.2,31536.78,0.103911614,625.6,0.006864165,0.991070668,1404.375,0.015408986,0,0,0,0,0,0,0,0,0.015408986
7,2020,Pleasant Ridge,31,31,23,0,225.14,444.18,7044.73327,3555.784166,1513.62394,880.9359095,225.2940622,3.33,0.11101451,0.916917317,1.939781398,1,655160.1942,2181683.447,175337.2292,0.08036786,5088.65787,0.007767044,1.00505222,3446.933333,0.005261207,0,0,0,0,0,0,0,0,0.005261207
7,2020,Queensgate,31,31,23,0,225.14,444.18,273.9800797,89.30976096,90.03585657,28.55976096,13.55378486,3.33,0.482384824,0.59529547,2.3,1,25480.14741,84848.89088,19136.01765,0.225530557,193.7223108,0.007602872,0.8284289,0,0,0,0,0,0,0,0,0,0,0
